date,time,external_temp(℃),internal_temp(℃),cumulative_light(J/cm²),light_amount(W/m²),wind_direction,wind_speed(m/s),leeward_vent_aperture(%),windward_vent_aperture(%)
18-06-2023,7:10:00,19.69,20.89,48.6,136.5,157.5,1.4,100,91
18-06-2023,7:15:00,19.88,20.99,53.5,145.2,141,1.4,100,96.4
18-06-2023,7:20:00,19.99,21.18,59.4,175.7,137.2,1.58,100,97
18-06-2023,7:25:00,20.18,21.56,66.3,230.3,155.9,1.69,100,97
18-06-2023,7:30:00,20.38,22.14,75.1,267.5,160.7,1.7,100,99.7
18-06-2023,7:35:00,20.67,22.65,84.1,280.9,134.9,1.43,100,100
18-06-2023,7:40:00,21.06,22.97,92.2,273.9,129.3,1.4,100,100
18-06-2023,7:45:00,21.37,23.09,101.1,282.9,133.5,1.4,100,100
18-06-2023,7:50:00,21.58,23.46,110.1,298.4,131.3,1.4,100,100
18-06-2023,7:55:00,21.96,23.95,120,310.8,132.8,1.4,100,100
18-06-2023,8:00:00,22.36,24.27,130.9,335.4,131.2,1.67,100,100
18-06-2023,8:05:00,22.67,24.75,140.1,329,152.6,1.43,100,100
18-06-2023,8:10:00,23.51,25.07,150.9,340.6,188.3,0.68,100,100
18-06-2023,8:15:00,24.23,25.19,161,348.3,123.6,0.78,100,100
18-06-2023,8:20:00,24.3,25.29,170.1,320.2,102.5,1.16,100,100
18-06-2023,8:25:00,24.21,25.39,180.83,339.35,98.32,1.29,100,100
18-06-2023,8:30:00,24.56,25.58,190.04,308.95,85.49,1.21,100,100
18-06-2023,8:35:00,24.69,25.42,197.25,270.16,85.79,1.29,100,100
18-06-2023,8:40:00,24.7,25.49,206.04,277.61,69.03,1.3,100,100
18-06-2023,8:45:00,24.7,25.68,215.93,314.73,120.6,1.48,100,100
18-06-2023,8:50:00,24.61,25.61,224.15,287.73,172.56,1.41,100,100
18-06-2023,8:55:00,24.42,25.51,230.36,235.76,185.15,1.67,100,100
18-06-2023,9:00:00,24.31,25.41,236.36,202.31,206.55,1.61,100,100
18-06-2023,9:05:00,24.3,25.22,241.47,193.64,217.04,1.51,100,100
18-06-2023,9:10:00,24.21,25.02,248.25,204.61,228.72,1.5,100,100
18-06-2023,9:15:00,24.11,25,255.25,226.55,225.53,1.68,100,100
18-06-2023,9:20:00,24.01,25.09,262.25,245.08,224.11,1.7,100,100
18-06-2023,9:25:00,24.09,25.28,270.15,260.4,216.85,1.52,100,100
18-06-2023,9:30:00,24.19,25.48,279.04,287.01,230.29,1.41,100,100
18-06-2023,9:35:00,24.29,25.86,290.72,348.07,232.89,1.4,100,100
18-06-2023,9:40:00,24.3,26.35,304.51,420.21,218.71,1.58,100,100
18-06-2023,9:45:00,24.48,26.76,316.72,411.03,248.27,1.51,100,100
18-06-2023,9:50:00,24.86,26.8,330.51,440.27,226.09,1.14,100,100
18-06-2023,9:55:00,25.35,27.07,348.08,538.69,179.23,1.19,100,100
18-06-2023,10:00:00,25.67,27.73,368.76,632.18,156.13,1.2,100,100
18-06-2023,10:05:00,26.15,28.07,388.87,666.12,119.16,1.29,100,100
18-06-2023,10:10:00,26.11,28.28,407.97,627.91,99.81,1.57,100,100
18-06-2023,10:15:00,26.73,28.39,424.29,597.99,81.03,1.51,100,100
18-06-2023,10:20:00,26.53,28.31,442.97,603.93,72.75,1.5,100,100
18-06-2023,10:25:00,26.77,28.48,459.29,555.87,71.11,1.32,100,100
18-06-2023,10:30:00,26.98,28.59,474.4,518.73,65.64,1.3,100,100
18-06-2023,10:35:00,26.91,28.69,487.61,481.95,70.36,1.3,100,100
18-06-2023,10:40:00,26.99,28.34,503.29,511.05,77.25,1.3,100,100
18-06-2023,10:45:00,26.73,28.21,521.08,560.56,80.68,1.39,100,100
18-06-2023,10:50:00,26.7,28.65,541.76,645.5,81.89,1.31,100,100
18-06-2023,10:55:00,27.15,29.33,563.65,722.89,58.77,1.21,100,100
18-06-2023,11:00:00,27.56,30.03,589.23,799.79,28.31,1.47,100,100
18-06-2023,11:05:00,27.78,30.55,613.44,813.36,301.93,1.5,100,100
18-06-2023,11:10:00,28.34,30.6,637.44,795.24,41.1,1.41,100,100
18-06-2023,11:15:00,28.22,30.33,656.97,673.3,20.29,1.76,100,100
18-06-2023,11:20:00,28.47,30.03,673.29,603.61,23.79,1.71,100,100
18-06-2023,11:25:00,28.41,30,696.44,711.34,16.85,1.79,100,100
18-06-2023,11:30:00,28.76,30.54,717.76,708.03,11.53,1.8,100,100
18-06-2023,11:35:00,28.98,30.69,738.76,680.09,13.68,1.98,100,100
18-06-2023,11:40:00,28.82,30.79,757.97,654.67,11.32,1.82,100,100
18-06-2023,11:45:00,28.98,31.07,778.76,682.37,11,1.71,100,100
18-06-2023,11:50:00,28.91,31.28,801.55,744.07,3.85,1.7,100,100
18-06-2023,11:55:00,28.63,31.66,824.55,765.29,3,1.97,100,100
18-06-2023,12:00:00,29.31,31.88,850.23,815.24,7.47,1.91,100,100
18-06-2023,12:05:00,29.58,31.99,877.12,880.85,312.62,1.72,100,100
18-06-2023,12:10:00,29.78,31.64,905.91,917.48,349,1.88,100,100
18-06-2023,12:15:00,29.53,31.6,931.18,888.17,341.01,1.9,100,100
18-06-2023,12:20:00,29.5,32.13,957.94,891.98,352.41,2.08,100,100
18-06-2023,12:25:00,29.5,32.82,986.71,926.69,349.57,2.19,100,100
18-06-2023,12:30:00,29.5,33.34,1015.71,953.17,43.99,2.55,100,100
18-06-2023,12:35:00,29.77,33.22,1044.71,965.75,314.44,2.16,100,100
18-06-2023,12:40:00,30.07,33.11,1073.71,964.34,340.7,1.92,100,100
18-06-2023,12:45:00,30.19,32.57,1102.71,967.55,323.93,1.72,100,100
18-06-2023,12:50:00,29.76,32.32,1132.6,973.32,276.78,1.7,100,100
18-06-2023,12:55:00,30.14,32.57,1161.71,981.98,292.28,1.79,100,100
18-06-2023,13:00:00,30.38,32.78,1191.6,981.23,300.32,1.71,100,100
18-06-2023,13:05:00,30.58,32.8,1220.71,979.23,334.69,1.26,100,100
18-06-2023,13:10:00,30.87,32.71,1249.71,969.25,343.43,1.29,100,100
18-06-2023,13:15:00,31.34,32.61,1278.71,961.79,327.15,1.21,100,100
18-06-2023,13:20:00,31.49,32.33,1306.83,956.57,58.12,1.38,100,100
18-06-2023,13:25:00,32.12,32.74,1335.71,958.66,314.82,1.22,100,100
18-06-2023,13:30:00,31.67,32.8,1363.83,951.02,316.53,1.73,100,100
18-06-2023,13:35:00,31.51,32.98,1392.71,942.02,306.68,1.62,100,100
18-06-2023,13:40:00,31.5,33,1419.94,935.68,270.53,1.69,100,100
18-06-2023,13:45:00,31.23,33.35,1447.83,927.02,226.1,1.7,100,100
18-06-2023,13:50:00,31.29,33.31,1474.94,916.25,238.73,2.05,100,100
18-06-2023,13:55:00,31.3,33.57,1502.83,910.57,223.27,2.28,100,100
18-06-2023,14:00:00,31.21,33.69,1529.94,904.68,209.47,2.21,100,100
18-06-2023,14:05:00,31.38,33.35,1556.05,896.91,257.65,1.58,100,100
18-06-2023,14:10:00,31.75,33.3,1582.94,884.47,264,1.94,100,100
18-06-2023,14:15:00,32.07,33.57,1609.05,875.91,273.75,2,100,100
18-06-2023,14:20:00,32.45,33.6,1635.05,870.57,297.17,1.91,100,100
18-06-2023,14:25:00,33.03,33.51,1661.05,866.45,338.13,1.81,100,100
18-06-2023,14:30:00,33.28,33.41,1686.17,858.02,310.19,1.45,100,100
18-06-2023,14:35:00,32.68,33.93,1711.17,839.27,266.1,1.67,100,100
18-06-2023,14:40:00,32.33,33.82,1736.17,826.36,228.19,1.97,100,100
18-06-2023,14:45:00,32.21,34.51,1760.28,819.68,204.49,2.09,100,100
18-06-2023,14:50:00,32.2,34.95,1784.28,811.02,214.41,1.83,100,100
18-06-2023,14:55:00,32.47,34.82,1808.28,794.93,215.11,1.62,100,100
18-06-2023,15:00:00,32.77,34.71,1831.39,783.25,261.99,1.42,100,100
18-06-2023,15:05:00,33.15,34.61,1854.39,770.47,304.35,1.58,100,100
18-06-2023,15:10:00,33.2,34.42,1877.39,756.59,282.4,1.78,100,100
18-06-2023,15:15:00,32.67,34.49,1898.62,738.15,240.87,2.42,100,100
18-06-2023,15:20:00,32.78,34.68,1920.51,732.45,222.7,1.88,100,100
18-06-2023,15:25:00,32.98,34.97,1942.51,723.13,237.85,1.45,100,100
18-06-2023,15:30:00,32.82,34.82,1963.62,708.7,221.38,1.84,100,100
18-06-2023,15:35:00,32.8,35.24,1983.73,694.59,195.06,1.9,100,100
18-06-2023,15:40:00,32.71,35.48,2004.62,681.47,185.79,2.08,100,100
18-06-2023,15:45:00,33.14,35.59,2023.85,667.59,219.58,1.75,100,100
18-06-2023,15:50:00,33.55,35.25,2043.73,651.81,231.09,1.7,100,100
18-06-2023,15:55:00,33.42,35.02,2061.96,634.04,239.09,1.97,100,100
18-06-2023,16:00:00,33.22,35.89,2080.85,619.59,227.59,2.27,100,100
18-06-2023,16:05:00,33.02,36.09,2098.96,605.59,206.49,2.03,100,100
18-06-2023,16:10:00,33.18,35.21,2116.07,587.15,224.39,1.82,100,100
18-06-2023,16:15:00,33.29,34.21,2133.07,569.93,234.98,1.89,100,100
18-06-2023,16:20:00,33.21,33.66,2149.19,556.47,239.55,1.99,100,100
18-06-2023,16:25:00,33.46,33.34,2165.09,540.03,250.57,1.74,100,100
18-06-2023,16:30:00,33.41,33.3,2180.2,522.16,256.4,1.79,100,100
18-06-2023,16:35:00,33.31,33.56,2196.08,510.32,236.76,1.62,100,100
18-06-2023,16:40:00,33.65,33.42,2210.32,494.04,306.16,1.34,100,100
18-06-2023,16:45:00,33.88,33.75,2224.32,472.64,177.84,1.3,100,100
18-06-2023,16:50:00,33.81,34.15,2237.44,448.88,283.08,1.65,100,100
18-06-2023,16:55:00,33.71,34.46,2249.56,430.16,343.12,1.96,100,100
18-06-2023,17:00:00,33.88,34.24,2262.44,417.44,332.28,1.56,100,100
18-06-2023,17:05:00,33.99,34.38,2274.56,404.56,330,1.41,100,100
18-06-2023,17:10:00,33.82,34.75,2285.68,387.16,41.37,1.66,100,100
18-06-2023,17:15:00,33.89,34.62,2296.68,372.68,20.48,1.61,100,100
18-06-2023,17:20:00,33.99,34.42,2306.8,358.68,43.24,1.6,100,100
18-06-2023,17:25:00,33.47,33.61,2316.8,335.88,99.68,2.13,100,100
18-06-2023,17:30:00,32.96,33.15,2326.8,324.2,136.92,2.46,100,100
18-06-2023,17:35:00,32.64,33.19,2335.92,308.92,144.52,2.68,100,100
18-06-2023,17:40:00,32.42,32.85,2344.04,290.28,136.2,2.61,100,100
18-06-2023,17:45:00,32.05,32.36,2352.04,272.16,123.56,2.86,100,100
18-06-2023,17:50:00,31.91,31.86,2359.16,257.68,122.88,2.37,100,100
18-06-2023,17:55:00,31.99,31.71,2366.16,245.44,123.88,2.04,100,100
18-06-2023,18:00:00,32,31.7,2373.16,231.68,121.36,1.91,100,100
18-06-2023,18:05:00,31.91,31.44,2379.28,215.92,123.64,1.81,100,100
18-06-2023,18:10:00,31.81,31.4,2385.28,199.04,138.96,2.15,100,100
18-06-2023,18:15:00,31.27,31.4,2390.4,182.92,162.12,2.9,100,100
18-06-2023,18:20:00,30.85,31.14,2395.4,166.92,172.04,3.53,100,96.48
18-06-2023,18:25:00,30.62,30.75,2399.52,151.8,176.52,3.6,100,90.72
18-06-2023,18:30:00,30.51,30.52,2403.52,137.68,169.08,3.16,100,90
18-06-2023,18:35:00,30.5,30.41,2406.64,121.92,164.48,2.75,100,97.04
18-06-2023,18:40:00,30.41,30.14,2410.52,109.44,165.76,2.44,100,98
18-06-2023,18:45:00,30.31,29.92,2412.76,98.32,166,2.14,100,98
18-06-2023,18:50:00,30.12,29.9,2415.64,87.32,163.36,2.01,100,99.76
18-06-2023,18:55:00,30.01,29.72,2417.76,76.32,155.96,2.18,100,100
18-06-2023,19:00:00,29.82,29.35,2419.76,63.56,148.84,2.38,100,100
18-06-2023,19:05:00,29.62,28.95,2420,42.64,142.72,2.4,100,100
18-06-2023,19:10:00,29.42,28.46,2420.88,30.32,142.88,2.22,100,100
18-06-2023,19:15:00,29.14,27.96,2421.88,23.72,136.84,1.85,100,100
18-06-2023,19:20:00,28.84,27.72,2422,19.48,134.24,1.45,100,100
18-06-2023,19:25:00,28.62,27.44,2422.88,14.6,141.92,0.7,100,100
18-06-2023,19:30:00,28.34,27.14,2423,10.48,155.32,0.34,100,100
18-06-2023,19:35:00,27.95,27.01,2423,6.48,131.48,0.3,100,100
18-06-2023,19:40:00,27.64,26.65,2423,3.36,123.6,0.12,100,100
18-06-2023,19:45:00,27.34,26.34,2423,1.24,122.12,0.01,100,100
18-06-2023,19:50:00,26.86,25.95,2423,0.12,122.88,0.35,100,100
18-06-2023,19:55:00,26.45,25.72,2423,0,123,0.22,100,100
18-06-2023,20:00:00,26.31,25.7,2423,0,167.88,0.64,100,100
18-06-2023,20:05:00,26.39,25.79,2423,0,158.16,1.14,100,100
18-06-2023,20:10:00,26.49,25.98,2423,0,156.88,1.46,100,100
18-06-2023,20:15:00,26.41,26,2423,0.88,168.44,1.59,100,100
18-06-2023,20:20:00,26.49,26,2423,1,45,1.77,100,100
18-06-2023,20:25:00,26.67,26,2423,0.13,107.34,1.71,100,100
18-06-2023,20:30:00,26.7,25.83,2423,0.87,141.71,2.05,100,100
18-06-2023,20:35:00,26.53,25.71,2423,0.13,69.02,1.93,100,100
18-06-2023,20:40:00,26.24,25.61,2423,0,249.26,1.64,100,100
18-06-2023,20:45:00,25.94,25.34,2423,0,277,1.25,100,100
18-06-2023,20:50:00,25.73,25.04,2423,0,274.38,1.03,100,100
18-06-2023,20:55:00,25.44,24.83,2423,0,336.01,0.74,100,100
18-06-2023,21:00:00,25.49,24.89,2423,0,179.94,1.14,100,100
18-06-2023,21:05:00,25.33,24.73,2423,0,148.14,1.03,100,100
18-06-2023,21:10:00,24.95,24.7,2423,0,180.19,1.09,100,100
18-06-2023,21:15:00,24.46,24.44,2423,0,216.44,1.01,100,100
18-06-2023,21:20:00,24.14,23.96,2423,0,241.09,0.56,100,100
18-06-2023,21:25:00,24.01,23.64,2423,0,319.1,0.5,100,100
18-06-2023,21:30:00,24,23.34,2423,0,98.57,0.33,100,100
18-06-2023,21:35:00,23.83,23.21,2423,0,72.86,0.74,100,100
18-06-2023,21:40:00,23.8,23.03,2423,0,94.96,0.71,100,100
18-06-2023,21:45:00,23.63,22.83,2423,0,97.13,0.61,100,100
18-06-2023,21:50:00,23.51,22.71,2423,0,76.04,0.95,100,100
18-06-2023,21:55:00,23.06,22.61,2423,0,30.21,1.26,100,100
18-06-2023,22:00:00,22.91,22.43,2423,0,299.97,0.95,100,100
18-06-2023,22:05:00,22.64,22.14,2423,0,344.37,0.38,100,100
18-06-2023,22:10:00,22.43,22.01,2423,0,105.71,0.56,100,100
18-06-2023,22:15:00,22.31,22,2423,0,100.69,0.6,100,100
18-06-2023,22:20:00,22.13,21.74,2423,0,134.69,0.86,100,100
18-06-2023,22:25:00,21.75,21.7,2423,0,106.9,0.64,100,100
18-06-2023,22:30:00,21.61,21.7,2423,0.87,70.8,0.6,100,100
18-06-2023,22:35:00,21.69,21.61,2423,1,58.2,0.69,100,100
18-06-2023,22:40:00,21.35,21.51,2423,0.13,98.6,0.53,100,100
18-06-2023,22:45:00,21.21,21.33,2423,0,127.53,0.93,100,100
18-06-2023,22:50:00,21.2,21.21,2423,0,150.07,1.35,100,100
18-06-2023,22:55:00,20.94,21.11,2423,0,170.33,1.31,100,100
18-06-2023,23:00:00,20.9,21.19,2423,0,195.53,0.78,100,94.8
18-06-2023,23:05:00,20.9,21.11,2423,0,203.33,0.87,100,94
18-06-2023,23:10:00,20.9,20.93,2423,0.87,169.33,0.9,100,94
18-06-2023,23:15:00,20.81,20.81,2423,1,170.07,1.07,100,94
18-06-2023,23:20:00,20.54,20.8,2423,0.13,168.4,1.01,100,99.2
18-06-2023,23:25:00,20.5,20.8,2423,0,173.2,0.65,100,100
18-06-2023,23:30:00,20.41,20.71,2423,0,169.67,0.86,93.07,94.8
18-06-2023,23:35:00,20.31,20.61,2423,0,164.67,1.16,98.07,94
18-06-2023,23:40:00,20.21,20.6,2423,0,156.2,1.37,99,94
18-06-2023,23:45:00,20.11,20.51,2423,0,155.87,1.31,99,94
18-06-2023,23:50:00,20.01,20.41,2423,0,186.33,1.13,99,88.8
18-06-2023,23:55:00,19.91,20.31,2423,0,191.87,1.1,99,88
19-06-2023,0:00:00,19.9,20.13,2423,0,174.67,1.27,99,88
19-06-2023,0:05:00,19.81,20.19,2423,0,176.33,1.3,95.53,83.67
19-06-2023,0:10:00,19.71,20.2,2423,0,196.07,1.47,95,83
19-06-2023,0:15:00,19.7,20.2,2423,0,195.53,1.24,95,83
19-06-2023,0:20:00,19.61,20.03,2423,0,196.73,1.29,95,83
19-06-2023,0:25:00,19.51,19.91,2423,0,197,1.13,95,83
19-06-2023,0:30:00,19.5,19.81,2423,0,179.67,0.93,95,83
19-06-2023,0:35:00,19.5,19.71,2423,0,162.27,1.25,95,78.67
19-06-2023,0:40:00,19.41,19.79,2423,0,155.67,1.13,88.07,78
19-06-2023,0:45:00,19.31,19.8,2423,0,177.53,0.67,87,78
19-06-2023,0:50:00,19.21,19.8,2423,0,168.87,0.69,87,78
19-06-2023,0:55:00,19.11,19.63,2423,0,157.47,1.22,87,72.8
19-06-2023,1:00:00,19.01,19.6,2423,0,164.67,1.04,87,72
19-06-2023,1:05:00,19,19.51,2423,0,159.07,1,87,72
19-06-2023,1:10:00,18.91,19.33,2423,0,163.2,1.17,80.93,72
19-06-2023,1:15:00,18.9,19.39,2423,0,166.6,0.94,80,72
19-06-2023,1:20:00,18.81,19.49,2423,0,163.53,0.99,80,72
19-06-2023,1:25:00,18.8,19.41,2423,0,147.4,1.17,80,68.53
19-06-2023,1:30:00,18.71,19.23,2423,0.87,157.13,1.2,80,68
19-06-2023,1:35:00,18.61,19.2,2423,0.13,160.73,1.37,80,68
19-06-2023,1:40:00,18.51,19.2,2423,0,167.93,1.31,80,68
19-06-2023,1:45:00,18.41,19.03,2423,0,189.8,1.13,74.8,64.53
19-06-2023,1:50:00,18.4,19.09,2423,0,192.13,1.01,74,64
19-06-2023,1:55:00,18.31,18.93,2423,0,185.93,1,74,64
19-06-2023,2:00:00,18.3,18.9,2423,0,179.8,1.26,74,64
19-06-2023,2:05:00,18.3,18.99,2423,0,188.53,1.47,74,60.53
19-06-2023,2:10:00,18.21,18.91,2423,0,196.07,1.41,68.8,60
19-06-2023,2:15:00,18.11,18.81,2423,0,215.2,1.23,68,60
19-06-2023,2:20:00,18.1,18.71,2423,0,207.67,1.03,68,56.56
19-06-2023,2:25:00,18.1,18.79,2423,0,212.02,0.57,68,56
19-06-2023,2:30:00,18.1,18.63,2423,0,177.74,0.67,68,56
19-06-2023,2:35:00,18.1,18.69,2423,0,162.54,1.04,68,56
19-06-2023,2:40:00,18.01,18.79,2423,0,187.66,1.19,68,56
19-06-2023,2:45:00,18,18.63,2423,0,205.76,1.11,68,52.56
19-06-2023,2:50:00,17.91,18.51,2423,0,193.38,1.01,63.7,52
19-06-2023,2:55:00,17.9,18.41,2423,0,175.52,1.34,63,52
19-06-2023,3:00:00,17.9,18.49,2423,0,169.56,1.4,63,52
19-06-2023,3:05:00,17.81,18.5,2423,0,176.74,1.49,63,52
19-06-2023,3:10:00,17.71,18.59,2423,0,173.7,1.5,63,52
19-06-2023,3:15:00,17.61,18.43,2423,0,162.68,1.24,63,48.56
19-06-2023,3:20:00,17.6,18.31,2423,0,160.14,0.6,63,48
19-06-2023,3:25:00,17.6,18.04,2423,0,159.14,0.76,56.98,48
19-06-2023,3:30:00,17.51,18.09,2423,0,156.42,1.06,56,48
19-06-2023,3:35:00,17.41,18.01,2423,0,153.42,1.1,56,48
19-06-2023,3:40:00,17.4,18.17,2423,0,159.88,1.01,56,46.28
19-06-2023,3:45:00,17.4,18.29,2423,0,164.44,1.26,56,46
19-06-2023,3:50:00,17.4,18.21,2423,0,145.22,1.3,56,46
19-06-2023,3:55:00,17.49,18.11,2423,0.86,148.02,1.39,56,46
19-06-2023,4:00:00,17.41,18.1,2423,0.14,152.44,0.97,56,46
19-06-2023,4:05:00,17.31,18.1,2423,0,177.08,0.99,56,46
19-06-2023,4:10:00,17.3,18.01,2423,0,180.14,1,56,46
19-06-2023,4:15:00,17.21,17.91,2423,0,180.86,1,56,43.42
19-06-2023,4:20:00,17.2,17.81,2423,0,194.76,0.74,56,43
19-06-2023,4:25:00,17.11,17.71,2423,0,187.54,0.61,51.7,43
19-06-2023,4:30:00,17.1,17.7,2423,0,183.42,0.26,51,43
19-06-2023,4:35:00,17.1,17.61,2423,0,181.28,0.11,51,38.7
19-06-2023,4:40:00,17.01,17.6,2423,0,161.22,0.36,51,38
19-06-2023,4:45:00,17,17.51,2423,0,158,0.74,51,38
19-06-2023,4:50:00,16.91,17.5,2423,0,154.56,0.37,47.56,38
19-06-2023,4:55:00,16.9,17.59,2423,0.86,145.4,0.9,47,38
19-06-2023,5:00:00,16.9,17.69,2423,1,150.02,1.09,47,38
19-06-2023,5:05:00,16.73,17.7,2423,1,176.8,1.27,47,38
19-06-2023,5:10:00,16.61,17.7,2423,1,175.84,0.96,47,38
19-06-2023,5:15:00,16.6,17.44,339.27,2.72,175.86,0.81,47,38
19-06-2023,5:20:00,16.6,17.49,0,5.58,175.14,0.46,50.44,38
19-06-2023,5:25:00,16.6,17.5,0,9.44,152.64,0.49,51,38
19-06-2023,5:30:00,16.6,17.59,0.86,13.44,154.16,0.33,54.44,38
19-06-2023,5:35:00,16.69,17.51,1,17.44,160.16,0.56,55,38
19-06-2023,5:40:00,16.7,17.67,1.86,22.3,161.86,0.77,55,40.58
19-06-2023,5:45:00,16.79,17.61,2.86,27.3,146.52,1.23,59.3,41
19-06-2023,5:50:00,16.89,17.6,3.86,33.16,144,1.56,60,41
19-06-2023,5:55:00,16.99,17.77,4.86,38.3,144,1.69,60,43.58
19-06-2023,6:00:00,17,17.8,6.71,42.42,148.27,1.87,60,44
19-06-2023,6:05:00,17,17.89,7.85,54.95,151.56,1.81,63.41,44
19-06-2023,6:10:00,17,18.07,10.56,68.95,149.44,1.8,64,44
19-06-2023,6:15:00,17.26,18.19,13.56,82.95,140.47,1.37,64,46.56
19-06-2023,6:20:00,17.47,18.37,16.56,96.09,195.32,1.04,69.12,47
19-06-2023,6:25:00,17.84,18.66,19.56,106.53,264.73,0.91,70,47
19-06-2023,6:30:00,18.07,19.04,23.41,116.53,69.35,1.24,74.27,49.56
19-06-2023,6:35:00,18.27,19.27,27.41,128.24,86.91,1.21,75,55.12
19-06-2023,6:40:00,18.47,19.47,31.41,141.95,110.51,0.94,80.12,56
19-06-2023,6:45:00,18.76,19.59,36.27,157.65,112.15,0.9,81,56
19-06-2023,6:50:00,18.8,19.86,42.12,172.8,123.09,1.07,86.97,58.56
19-06-2023,6:55:00,18.97,20.24,48.12,186.95,116.47,1.1,93.97,64.12
19-06-2023,7:00:00,19.09,20.56,54.12,201.8,118.41,1.27,95,65
19-06-2023,7:05:00,19.27,20.94,60.97,216.8,124.12,1.13,99.27,68.41
19-06-2023,7:10:00,19.56,21.26,67.97,231.8,126.71,1.1,100,73.27
19-06-2023,7:15:00,20.03,21.47,75.83,246.8,127,0.93,100,74
19-06-2023,7:20:00,20.19,21.84,83.83,260.95,136.39,0.9,100,80.83
19-06-2023,7:25:00,20.88,22.24,91.83,274.95,114.11,0.73,100,87.97
19-06-2023,7:30:00,21.34,22.56,100.68,286.39,86.96,0.87,100,89
19-06-2023,7:35:00,21.49,22.77,109.68,298.24,88.12,0.99,100,94.12
19-06-2023,7:40:00,21.76,22.97,119.53,315.36,105.21,0.91,100,95
19-06-2023,7:45:00,21.97,23.26,129.53,334.21,121.65,0.64,100,99.27
19-06-2023,7:50:00,23.11,23.81,140.39,349.8,118.88,0.51,100,100
19-06-2023,7:55:00,23.3,24.24,151.32,363.87,102.74,0.92,100,100
19-06-2023,8:00:00,23.47,24.47,163.16,381.24,87.3,0.75,100,100
19-06-2023,8:05:00,24.01,24.75,175.16,400.09,80.77,0.62,100,100
19-06-2023,8:10:00,24.61,25.05,188.01,419.09,78.31,0.35,100,100
19-06-2023,8:15:00,25.21,25.27,201.85,438.09,89.01,0.38,100,100
19-06-2023,8:20:00,24.88,25.55,215.85,452.01,119.79,0.65,100,100
19-06-2023,8:25:00,25.31,26.11,229.85,462.47,132.62,0.53,100,100
19-06-2023,8:30:00,25.57,26.54,243.85,475.01,139.08,0.67,100,100
19-06-2023,8:35:00,25.43,26.85,258.7,488.01,126.45,1.04,100,100
19-06-2023,8:40:00,25.65,26.98,273.7,501.01,119.77,0.85,100,100
19-06-2023,8:45:00,26.29,27.08,289.55,515.7,131.7,0.55,100,100
19-06-2023,8:50:00,26.48,27.35,305.55,529.01,118.76,0.84,100,100
19-06-2023,8:55:00,26.33,27.57,322.39,547.09,120.23,1.15,100,100
19-06-2023,9:00:00,26.47,27.85,339.39,565.24,131.16,1.12,100,100
19-06-2023,9:05:00,26.33,28.15,357.24,583.24,139.77,1.35,100,100
19-06-2023,9:10:00,26.13,28.71,375.24,597.85,135.92,1.4,100,100
19-06-2023,9:15:00,26.35,28.97,394.09,606.77,150.24,1.48,100,100
19-06-2023,9:20:00,26.23,29.17,412.24,613.93,162.31,1.67,100,100
19-06-2023,9:25:00,26.37,29.45,431.09,628.55,171.62,1.78,100,100
19-06-2023,9:30:00,26.74,29.67,450.93,648.78,164.53,1.63,100,100
19-06-2023,9:35:00,26.8,29.19,471.78,663.85,173.16,1.85,100,100
19-06-2023,9:40:00,26.46,29.27,491.93,680.39,189.39,2.07,100,100
19-06-2023,9:45:00,26.74,29.98,513.63,699.09,205.55,1.68,100,100
19-06-2023,9:50:00,27.48,30.1,534.78,713.01,180.91,1.52,100,100
19-06-2023,9:55:00,27.68,30.35,556.63,723.47,172.61,1.75,100,100
19-06-2023,10:00:00,27.62,30.91,578.63,732.62,138.98,1.88,100,100
19-06-2023,10:05:00,27.68,31.17,601.47,742.47,144.85,2.15,100,100
19-06-2023,10:10:00,27.36,30.95,623.63,751.62,147.85,2.71,100,100
19-06-2023,10:15:00,27.22,30.98,647.32,765.7,147.15,2.72,100,100
19-06-2023,10:20:00,27.2,30.92,670.47,781.55,154.62,2.87,100,100
19-06-2023,10:25:00,27.28,31.07,694.32,791.62,156,2.73,100,100
19-06-2023,10:30:00,27.47,30.85,718.32,796.39,159.39,2.36,100,100
19-06-2023,10:35:00,27.42,30.8,742.32,799.54,169.31,2.47,100,100
19-06-2023,10:40:00,27.57,31.31,767.17,806.77,170.15,2.5,100,100
19-06-2023,10:45:00,27.6,31.99,792.17,819.85,163.23,2.25,100,100
19-06-2023,10:50:00,27.77,32.1,817.17,831.31,173.85,2.12,100,100
19-06-2023,10:55:00,27.97,31.85,842.17,835.54,172.61,2.35,100,100
19-06-2023,11:00:00,28,32.22,867.17,844.47,183.01,2.74,100,100
19-06-2023,11:05:00,28,32.38,893.01,857.01,182.46,3.22,100,99.15
19-06-2023,11:10:00,28.08,32.74,919.86,870.01,176.07,3.13,100,98.15
19-06-2023,11:15:00,28.35,32.55,946.01,879.62,170.77,2.59,100,98
19-06-2023,11:20:00,28.48,32.42,972.86,883.54,161.53,2.33,100,98
19-06-2023,11:25:00,28.67,32.06,999.86,889.08,169.31,2.13,100,99.69
19-06-2023,11:30:00,29.21,32.34,1026.01,884.92,159.99,1.85,100,100
19-06-2023,11:35:00,29.3,32.48,1052.86,899.24,174.93,2.22,100,100
19-06-2023,11:40:00,29.3,33.43,1080.71,907.08,178.85,2.55,100,100
19-06-2023,11:45:00,29.3,33.52,1107.86,909.69,159.53,2.77,100,100
